SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action
407220,0,0.45037693,45.04,amber,Early stress. Send automated check-in message.
189219,0,0.45035776,45.04,amber,Early stress. Send automated check-in message.
135686,1,0.45036903,45.04,amber,Early stress. Send automated check-in message.
213529,0,0.45038518,45.04,amber,Early stress. Send automated check-in message.
381609,0,0.45030937,45.03,amber,Early stress. Send automated check-in message.
193812,0,0.4502559,45.03,amber,Early stress. Send automated check-in message.
446134,0,0.4502594,45.03,amber,Early stress. Send automated check-in message.
418360,0,0.45026025,45.03,amber,Early stress. Send automated check-in message.
355606,0,0.45019594,45.02,amber,Early stress. Send automated check-in message.
269011,0,0.45006976,45.01,amber,Early stress. Send automated check-in message.
168804,0,0.45010063,45.01,amber,Early stress. Send automated check-in message.
184680,0,0.4499993,45.0,amber,Early stress. Send automated check-in message.
321977,1,0.4499686,45.0,amber,Early stress. Send automated check-in message.
201990,0,0.45000896,45.0,amber,Early stress. Send automated check-in message.
173621,0,0.44995373,45.0,amber,Early stress. Send automated check-in message.
353051,0,0.45004702,45.0,amber,Early stress. Send automated check-in message.
427103,0,0.44986966,44.99,amber,Early stress. Send automated check-in message.
124244,1,0.44986445,44.99,amber,Early stress. Send automated check-in message.
412165,0,0.4499033,44.99,amber,Early stress. Send automated check-in message.
289367,0,0.4498038,44.98,amber,Early stress. Send automated check-in message.
324202,0,0.4497948,44.98,amber,Early stress. Send automated check-in message.
242517,0,0.44982228,44.98,amber,Early stress. Send automated check-in message.
205703,0,0.44978133,44.98,amber,Early stress. Send automated check-in message.
190270,1,0.4497758,44.98,amber,Early stress. Send automated check-in message.
178889,0,0.449675,44.97,amber,Early stress. Send automated check-in message.
167883,0,0.44966593,44.97,amber,Early stress. Send automated check-in message.
380024,0,0.4496746,44.97,amber,Early stress. Send automated check-in message.
326605,0,0.44971165,44.97,amber,Early stress. Send automated check-in message.
353912,0,0.4495684,44.96,amber,Early stress. Send automated check-in message.
403430,0,0.44962516,44.96,amber,Early stress. Send automated check-in message.
407538,0,0.44958457,44.96,amber,Early stress. Send automated check-in message.
346928,0,0.4495316,44.95,amber,Early stress. Send automated check-in message.
234386,0,0.44946906,44.95,amber,Early stress. Send automated check-in message.
374113,0,0.4495174,44.95,amber,Early stress. Send automated check-in message.
308025,0,0.4494249,44.94,amber,Early stress. Send automated check-in message.
231896,0,0.44935328,44.94,amber,Early stress. Send automated check-in message.
155197,0,0.44936478,44.94,amber,Early stress. Send automated check-in message.
160179,0,0.4493144,44.93,amber,Early stress. Send automated check-in message.
243005,0,0.4492821,44.93,amber,Early stress. Send automated check-in message.
263392,0,0.4491697,44.92,amber,Early stress. Send automated check-in message.
355010,0,0.4492325,44.92,amber,Early stress. Send automated check-in message.
236645,0,0.44921967,44.92,amber,Early stress. Send automated check-in message.
333548,0,0.44921857,44.92,amber,Early stress. Send automated check-in message.
194644,0,0.44922075,44.92,amber,Early stress. Send automated check-in message.
292166,0,0.44915995,44.92,amber,Early stress. Send automated check-in message.
332965,0,0.44914562,44.91,amber,Early stress. Send automated check-in message.
375334,0,0.4490523,44.91,amber,Early stress. Send automated check-in message.
318641,0,0.44895834,44.9,amber,Early stress. Send automated check-in message.
129408,0,0.44897777,44.9,amber,Early stress. Send automated check-in message.
154531,1,0.44897494,44.9,amber,Early stress. Send automated check-in message.
168451,0,0.44903308,44.9,amber,Early stress. Send automated check-in message.
423445,0,0.44904482,44.9,amber,Early stress. Send automated check-in message.
172502,0,0.44890392,44.89,amber,Early stress. Send automated check-in message.
139418,0,0.44889453,44.89,amber,Early stress. Send automated check-in message.
281819,0,0.4489421,44.89,amber,Early stress. Send automated check-in message.
223886,0,0.44894826,44.89,amber,Early stress. Send automated check-in message.
211809,0,0.4489078,44.89,amber,Early stress. Send automated check-in message.
419507,0,0.44893312,44.89,amber,Early stress. Send automated check-in message.
192458,0,0.4488113,44.88,amber,Early stress. Send automated check-in message.
333288,0,0.44876614,44.88,amber,Early stress. Send automated check-in message.
259716,1,0.4488234,44.88,amber,Early stress. Send automated check-in message.
193193,0,0.44884968,44.88,amber,Early stress. Send automated check-in message.
228215,0,0.44884363,44.88,amber,Early stress. Send automated check-in message.
182721,1,0.44881782,44.88,amber,Early stress. Send automated check-in message.
444786,0,0.44881052,44.88,amber,Early stress. Send automated check-in message.
230225,0,0.4486969,44.87,amber,Early stress. Send automated check-in message.
254081,0,0.44857773,44.86,amber,Early stress. Send automated check-in message.
286860,1,0.4485687,44.86,amber,Early stress. Send automated check-in message.
398433,0,0.4485797,44.86,amber,Early stress. Send automated check-in message.
349775,0,0.44857395,44.86,amber,Early stress. Send automated check-in message.
434124,0,0.44848785,44.85,amber,Early stress. Send automated check-in message.
284456,0,0.44853818,44.85,amber,Early stress. Send automated check-in message.
290118,0,0.44845548,44.85,amber,Early stress. Send automated check-in message.
330619,0,0.44842666,44.84,amber,Early stress. Send automated check-in message.
342082,0,0.44828382,44.83,amber,Early stress. Send automated check-in message.
345532,0,0.4482865,44.83,amber,Early stress. Send automated check-in message.
362529,0,0.4483028,44.83,amber,Early stress. Send automated check-in message.
116533,0,0.44825,44.82,amber,Early stress. Send automated check-in message.
350394,1,0.44818535,44.82,amber,Early stress. Send automated check-in message.
253435,0,0.44821227,44.82,amber,Early stress. Send automated check-in message.
447264,1,0.44813544,44.81,amber,Early stress. Send automated check-in message.
402848,0,0.44801146,44.8,amber,Early stress. Send automated check-in message.
430010,0,0.44799405,44.8,amber,Early stress. Send automated check-in message.
223318,0,0.44796965,44.8,amber,Early stress. Send automated check-in message.
191133,0,0.4479152,44.79,amber,Early stress. Send automated check-in message.
191043,0,0.4477955,44.78,amber,Early stress. Send automated check-in message.
254838,0,0.44773495,44.77,amber,Early stress. Send automated check-in message.
301745,0,0.44770604,44.77,amber,Early stress. Send automated check-in message.
388780,0,0.44745868,44.75,amber,Early stress. Send automated check-in message.
283253,0,0.44747177,44.75,amber,Early stress. Send automated check-in message.
293640,0,0.44750032,44.75,amber,Early stress. Send automated check-in message.
453891,0,0.4473731,44.74,amber,Early stress. Send automated check-in message.
365094,1,0.44737294,44.74,amber,Early stress. Send automated check-in message.
175797,0,0.44726366,44.73,amber,Early stress. Send automated check-in message.
135627,0,0.44731283,44.73,amber,Early stress. Send automated check-in message.
199265,1,0.44731504,44.73,amber,Early stress. Send automated check-in message.
368163,0,0.4472531,44.73,amber,Early stress. Send automated check-in message.
326850,0,0.447235,44.72,amber,Early stress. Send automated check-in message.
122750,0,0.4471837,44.72,amber,Early stress. Send automated check-in message.
310356,0,0.44724807,44.72,amber,Early stress. Send automated check-in message.
391513,0,0.4472133,44.72,amber,Early stress. Send automated check-in message.
159909,0,0.4471485,44.71,amber,Early stress. Send automated check-in message.
195909,0,0.44705385,44.71,amber,Early stress. Send automated check-in message.
400319,0,0.44707397,44.71,amber,Early stress. Send automated check-in message.
312462,0,0.44695443,44.7,amber,Early stress. Send automated check-in message.
214541,0,0.44689125,44.69,amber,Early stress. Send automated check-in message.
283068,0,0.44690004,44.69,amber,Early stress. Send automated check-in message.
271901,0,0.44691792,44.69,amber,Early stress. Send automated check-in message.
169119,0,0.44686323,44.69,amber,Early stress. Send automated check-in message.
366375,0,0.4468573,44.69,amber,Early stress. Send automated check-in message.
200249,0,0.44689268,44.69,amber,Early stress. Send automated check-in message.
343450,0,0.44686714,44.69,amber,Early stress. Send automated check-in message.
123528,0,0.4469302,44.69,amber,Early stress. Send automated check-in message.
213535,0,0.44684672,44.68,amber,Early stress. Send automated check-in message.
136001,0,0.4467809,44.68,amber,Early stress. Send automated check-in message.
186784,0,0.4467753,44.68,amber,Early stress. Send automated check-in message.
119785,0,0.44681412,44.68,amber,Early stress. Send automated check-in message.
171044,0,0.44682458,44.68,amber,Early stress. Send automated check-in message.
206205,0,0.44675183,44.68,amber,Early stress. Send automated check-in message.
346307,0,0.44683444,44.68,amber,Early stress. Send automated check-in message.
318258,0,0.44673112,44.67,amber,Early stress. Send automated check-in message.
127598,1,0.44665268,44.67,amber,Early stress. Send automated check-in message.
115451,0,0.44667885,44.67,amber,Early stress. Send automated check-in message.
147900,0,0.4466486,44.66,amber,Early stress. Send automated check-in message.
202742,1,0.4466114,44.66,amber,Early stress. Send automated check-in message.
410218,1,0.4465033,44.65,amber,Early stress. Send automated check-in message.
249881,0,0.4464312,44.64,amber,Early stress. Send automated check-in message.
399113,0,0.44644687,44.64,amber,Early stress. Send automated check-in message.
163064,0,0.44625875,44.63,amber,Early stress. Send automated check-in message.
289757,0,0.44616523,44.62,amber,Early stress. Send automated check-in message.
362992,0,0.44620118,44.62,amber,Early stress. Send automated check-in message.
279026,0,0.44619703,44.62,amber,Early stress. Send automated check-in message.
136577,0,0.44617835,44.62,amber,Early stress. Send automated check-in message.
217281,0,0.446187,44.62,amber,Early stress. Send automated check-in message.
423762,0,0.44619134,44.62,amber,Early stress. Send automated check-in message.
118053,1,0.44608885,44.61,amber,Early stress. Send automated check-in message.
451304,1,0.44608808,44.61,amber,Early stress. Send automated check-in message.
269786,0,0.4460215,44.6,amber,Early stress. Send automated check-in message.
187185,0,0.4459888,44.6,amber,Early stress. Send automated check-in message.
439313,0,0.44597116,44.6,amber,Early stress. Send automated check-in message.
270699,0,0.44589218,44.59,amber,Early stress. Send automated check-in message.
245837,0,0.4459376,44.59,amber,Early stress. Send automated check-in message.
163559,0,0.44584095,44.58,amber,Early stress. Send automated check-in message.
146924,0,0.44579816,44.58,amber,Early stress. Send automated check-in message.
261561,0,0.4458217,44.58,amber,Early stress. Send automated check-in message.
209214,0,0.44581616,44.58,amber,Early stress. Send automated check-in message.
135456,0,0.44583052,44.58,amber,Early stress. Send automated check-in message.
304021,0,0.44577244,44.58,amber,Early stress. Send automated check-in message.
370170,0,0.44583574,44.58,amber,Early stress. Send automated check-in message.
178740,0,0.44567296,44.57,amber,Early stress. Send automated check-in message.
