SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action,finsense_alert
261331,0,0.3555525,35.56,amber,Early stress. Send automated check-in message.,False
325356,0,0.35560173,35.56,amber,Early stress. Send automated check-in message.,False
107202,0,0.3555996,35.56,amber,Early stress. Send automated check-in message.,False
252188,0,0.3555086,35.55,amber,Early stress. Send automated check-in message.,False
390544,0,0.3554584,35.55,amber,Early stress. Send automated check-in message.,False
438679,0,0.35548046,35.55,amber,Early stress. Send automated check-in message.,False
286362,0,0.3554586,35.55,amber,Early stress. Send automated check-in message.,False
359791,0,0.35549894,35.55,amber,Early stress. Send automated check-in message.,False
310026,0,0.35551053,35.55,amber,Early stress. Send automated check-in message.,False
171316,0,0.3554713,35.55,amber,Early stress. Send automated check-in message.,False
150555,0,0.3554849,35.55,amber,Early stress. Send automated check-in message.,False
153103,0,0.35547572,35.55,amber,Early stress. Send automated check-in message.,False
437282,0,0.3555323,35.55,amber,Early stress. Send automated check-in message.,False
191854,0,0.35554203,35.55,amber,Early stress. Send automated check-in message.,False
404019,0,0.3555138,35.55,amber,Early stress. Send automated check-in message.,False
323458,0,0.35539326,35.54,amber,Early stress. Send automated check-in message.,False
428642,0,0.35535607,35.54,amber,Early stress. Send automated check-in message.,False
327848,0,0.355439,35.54,amber,Early stress. Send automated check-in message.,False
345414,0,0.35541692,35.54,amber,Early stress. Send automated check-in message.,False
153166,0,0.35541257,35.54,amber,Early stress. Send automated check-in message.,False
161060,0,0.3553947,35.54,amber,Early stress. Send automated check-in message.,False
450753,0,0.35542637,35.54,amber,Early stress. Send automated check-in message.,False
433017,0,0.3554313,35.54,amber,Early stress. Send automated check-in message.,False
293066,0,0.35535806,35.54,amber,Early stress. Send automated check-in message.,False
359401,0,0.35537535,35.54,amber,Early stress. Send automated check-in message.,False
307157,0,0.35541296,35.54,amber,Early stress. Send automated check-in message.,False
446002,1,0.3553168,35.53,amber,Early stress. Send automated check-in message.,False
173150,0,0.3553456,35.53,amber,Early stress. Send automated check-in message.,False
453116,0,0.35532358,35.53,amber,Early stress. Send automated check-in message.,False
225202,1,0.35529557,35.53,amber,Early stress. Send automated check-in message.,False
404438,0,0.3552781,35.53,amber,Early stress. Send automated check-in message.,False
250666,0,0.35527676,35.53,amber,Early stress. Send automated check-in message.,False
406281,0,0.35530913,35.53,amber,Early stress. Send automated check-in message.,False
270650,0,0.3552989,35.53,amber,Early stress. Send automated check-in message.,False
399070,0,0.35527873,35.53,amber,Early stress. Send automated check-in message.,False
416124,0,0.35527077,35.53,amber,Early stress. Send automated check-in message.,False
203027,0,0.35525495,35.53,amber,Early stress. Send automated check-in message.,False
319304,0,0.35533333,35.53,amber,Early stress. Send automated check-in message.,False
418252,0,0.35517356,35.52,amber,Early stress. Send automated check-in message.,False
149294,0,0.35522956,35.52,amber,Early stress. Send automated check-in message.,False
278160,0,0.3551607,35.52,amber,Early stress. Send automated check-in message.,False
233777,0,0.3551688,35.52,amber,Early stress. Send automated check-in message.,False
126387,0,0.35523972,35.52,amber,Early stress. Send automated check-in message.,False
452650,0,0.35521817,35.52,amber,Early stress. Send automated check-in message.,False
246563,1,0.35524717,35.52,amber,Early stress. Send automated check-in message.,False
344087,0,0.35520992,35.52,amber,Early stress. Send automated check-in message.,False
186879,0,0.35520983,35.52,amber,Early stress. Send automated check-in message.,False
154742,0,0.35516328,35.52,amber,Early stress. Send automated check-in message.,False
445677,0,0.35523352,35.52,amber,Early stress. Send automated check-in message.,False
334428,0,0.35524094,35.52,amber,Early stress. Send automated check-in message.,False
202680,0,0.3551956,35.52,amber,Early stress. Send automated check-in message.,False
448304,0,0.35520878,35.52,amber,Early stress. Send automated check-in message.,False
240762,1,0.35515994,35.52,amber,Early stress. Send automated check-in message.,False
287275,0,0.35517108,35.52,amber,Early stress. Send automated check-in message.,False
440501,0,0.35514846,35.51,amber,Early stress. Send automated check-in message.,False
206532,0,0.35509014,35.51,amber,Early stress. Send automated check-in message.,False
188603,1,0.35511476,35.51,amber,Early stress. Send automated check-in message.,False
185706,0,0.35513458,35.51,amber,Early stress. Send automated check-in message.,False
381110,0,0.3551187,35.51,amber,Early stress. Send automated check-in message.,False
198556,0,0.35507932,35.51,amber,Early stress. Send automated check-in message.,False
399048,0,0.35509542,35.51,amber,Early stress. Send automated check-in message.,False
116905,0,0.3550381,35.5,amber,Early stress. Send automated check-in message.,False
143887,0,0.35504708,35.5,amber,Early stress. Send automated check-in message.,False
161001,0,0.355033,35.5,amber,Early stress. Send automated check-in message.,False
442881,0,0.35497403,35.5,amber,Early stress. Send automated check-in message.,False
379057,0,0.35499844,35.5,amber,Early stress. Send automated check-in message.,False
420511,0,0.35502294,35.5,amber,Early stress. Send automated check-in message.,False
215019,0,0.35497245,35.5,amber,Early stress. Send automated check-in message.,False
111334,0,0.3549624,35.5,amber,Early stress. Send automated check-in message.,False
404576,0,0.35497743,35.5,amber,Early stress. Send automated check-in message.,False
275271,0,0.35497352,35.5,amber,Early stress. Send automated check-in message.,False
159876,0,0.35498694,35.5,amber,Early stress. Send automated check-in message.,False
313904,0,0.35497275,35.5,amber,Early stress. Send automated check-in message.,False
212825,0,0.3550444,35.5,amber,Early stress. Send automated check-in message.,False
309613,0,0.3550353,35.5,amber,Early stress. Send automated check-in message.,False
342264,0,0.35494494,35.49,amber,Early stress. Send automated check-in message.,False
113858,0,0.354868,35.49,amber,Early stress. Send automated check-in message.,False
355749,0,0.35491252,35.49,amber,Early stress. Send automated check-in message.,False
207464,0,0.35488617,35.49,amber,Early stress. Send automated check-in message.,False
111933,0,0.35489988,35.49,amber,Early stress. Send automated check-in message.,False
214927,0,0.35490492,35.49,amber,Early stress. Send automated check-in message.,False
133252,0,0.3548247,35.48,amber,Early stress. Send automated check-in message.,False
267148,1,0.35481966,35.48,amber,Early stress. Send automated check-in message.,False
455054,0,0.35484597,35.48,amber,Early stress. Send automated check-in message.,False
432190,0,0.35479236,35.48,amber,Early stress. Send automated check-in message.,False
451128,0,0.3547713,35.48,amber,Early stress. Send automated check-in message.,False
439644,0,0.3547758,35.48,amber,Early stress. Send automated check-in message.,False
102556,0,0.35465828,35.47,amber,Early stress. Send automated check-in message.,False
136989,0,0.35469264,35.47,amber,Early stress. Send automated check-in message.,False
156232,0,0.35472944,35.47,amber,Early stress. Send automated check-in message.,False
266849,0,0.35472152,35.47,amber,Early stress. Send automated check-in message.,False
234036,0,0.35470054,35.47,amber,Early stress. Send automated check-in message.,False
160208,0,0.35466027,35.47,amber,Early stress. Send automated check-in message.,False
321572,0,0.35465717,35.47,amber,Early stress. Send automated check-in message.,False
151000,0,0.35473397,35.47,amber,Early stress. Send automated check-in message.,False
305179,0,0.3547005,35.47,amber,Early stress. Send automated check-in message.,False
359714,0,0.3546595,35.47,amber,Early stress. Send automated check-in message.,False
185436,0,0.3545616,35.46,amber,Early stress. Send automated check-in message.,False
330310,0,0.3545581,35.46,amber,Early stress. Send automated check-in message.,False
429047,0,0.3545608,35.46,amber,Early stress. Send automated check-in message.,False
104920,0,0.35456723,35.46,amber,Early stress. Send automated check-in message.,False
119800,1,0.3546488,35.46,amber,Early stress. Send automated check-in message.,False
301739,0,0.3546211,35.46,amber,Early stress. Send automated check-in message.,False
371971,0,0.35451484,35.45,amber,Early stress. Send automated check-in message.,False
223263,0,0.35450903,35.45,amber,Early stress. Send automated check-in message.,False
176210,0,0.35454613,35.45,amber,Early stress. Send automated check-in message.,False
351366,0,0.35445702,35.45,amber,Early stress. Send automated check-in message.,False
196919,0,0.3545149,35.45,amber,Early stress. Send automated check-in message.,False
453038,0,0.35453013,35.45,amber,Early stress. Send automated check-in message.,False
373243,0,0.3544263,35.44,amber,Early stress. Send automated check-in message.,False
341713,0,0.3544218,35.44,amber,Early stress. Send automated check-in message.,False
125946,0,0.35439277,35.44,amber,Early stress. Send automated check-in message.,False
117124,0,0.3543988,35.44,amber,Early stress. Send automated check-in message.,False
272414,0,0.35443294,35.44,amber,Early stress. Send automated check-in message.,False
264516,0,0.35436118,35.44,amber,Early stress. Send automated check-in message.,False
126328,0,0.3544172,35.44,amber,Early stress. Send automated check-in message.,False
322124,0,0.3544422,35.44,amber,Early stress. Send automated check-in message.,False
375022,0,0.35440186,35.44,amber,Early stress. Send automated check-in message.,False
259761,0,0.35438454,35.44,amber,Early stress. Send automated check-in message.,False
250218,0,0.3544176,35.44,amber,Early stress. Send automated check-in message.,False
108828,0,0.3543392,35.43,amber,Early stress. Send automated check-in message.,False
263614,0,0.35428977,35.43,amber,Early stress. Send automated check-in message.,False
174097,0,0.35431454,35.43,amber,Early stress. Send automated check-in message.,False
403066,0,0.3542691,35.43,amber,Early stress. Send automated check-in message.,False
179109,0,0.354332,35.43,amber,Early stress. Send automated check-in message.,False
307916,0,0.35430345,35.43,amber,Early stress. Send automated check-in message.,False
165604,0,0.35433146,35.43,amber,Early stress. Send automated check-in message.,False
371218,0,0.35430083,35.43,amber,Early stress. Send automated check-in message.,False
257282,0,0.35425013,35.43,amber,Early stress. Send automated check-in message.,False
388959,0,0.35427654,35.43,amber,Early stress. Send automated check-in message.,False
196197,0,0.35422036,35.42,amber,Early stress. Send automated check-in message.,False
236932,0,0.35419667,35.42,amber,Early stress. Send automated check-in message.,False
333514,0,0.3542256,35.42,amber,Early stress. Send automated check-in message.,False
167124,0,0.35422447,35.42,amber,Early stress. Send automated check-in message.,False
